Game ID,Home,Home Elo,Home Score,Away,Away Elo,Away Score,Obs. Spread,Pred. Spread,Elo Diff.,Home Win,Away Win
1411,San Diego,1539.52,47,Jacksonville FL,1244.32,28,19,29.52,295.21,1,0
1412,Eastern Kentucky,1425.8,29,Jacksonville St,1360.37,23,6,6.54,65.43,1,0
1413,Gardner-Webb,1255.48,14,Kennesaw St,1521.46,42,28,26.6,265.98,0,1
1414,Ball St,1452.32,38,Kent St,1449.07,41,3,0.32,3.25,0,1
1415,Tennessee-Martin,1406.89,7,Kentucky,1571.23,50,43,16.43,164.34,0,1
1416,McNeese St,1397.83,27,Lamar,1241.53,3,24,15.63,156.29,1,0
1417,Lafayette,1255.7,17,Lehigh,1284.05,16,1,2.83,28.35,1,0
1418,Troy,1507.77,3,Louisiana-Lafayette,1640.8,53,50,13.3,133.03,0,1
1419,Coastal Carolina,1455.26,42,Louisiana-Monroe,1455.67,45,3,0.04,0.41,0,1
1420,Syracuse,1463.14,34,Louisville,1552.26,56,22,8.91,89.12,0,1
1421,Arkansas,1390.88,20,LSU,1743.48,56,36,35.26,352.6,0,1
1422,Nebraska,1503.07,54,Maryland,1423.66,7,47,7.94,79.4,1,0
1423,Brigham Young,1541.81,56,Massachusetts,1235.37,24,32,30.64,306.44,1,0
1424,Old Dominion,1249.03,17,Middle Tennessee St,1385.64,38,21,13.66,136.61,0,1
1425,Abilene Christian,1354.72,7,Mississippi St,1524.09,45,38,16.94,169.37,0,1
1426,Tennessee,1572.29,24,Missouri,1530.34,20,4,4.19,41.95,1,0
1427,Indiana St,1374.3,51,Missouri St,1234.4,24,27,13.99,139.9,1,0
1428,Hampton,1311.8,13,Monmouth NJ,1531.41,48,35,21.96,219.61,0,1
1429,Montana,1513.19,14,Montana St,1523.76,48,34,1.06,10.58,0,1
1430,Stetson,1386.35,31,Morehead St,1279.54,16,15,10.68,106.81,1,0
1431,SMU,1601.76,28,Navy,1600.05,35,7,0.17,1.71,0,1
1432,Maine,1401.49,10,New Hampshire,1429.99,28,18,2.85,28.5,0,1
1433,Air Force,1623.68,44,New Mexico,1330.43,22,22,29.32,293.25,1,0
1434,UTEP,1209.29,35,New Mexico St,1356.47,44,9,14.72,147.17,0,1
1435,South Carolina St,1470.18,20,Norfolk St,1370.73,17,3,9.94,99.45,1,0
1436,Mercer,1289.67,7,North Carolina,1509.9,56,49,22.02,220.23,0,1
1437,North Carolina Central,1272.68,0,North Carolina A&T,1487.58,54,54,21.49,214.9,0,1
1439,Idaho,1351.29,60,Northern Arizona,1301.02,53,7,5.03,50.28,1,0
1440,Cal Poly SLO,1283.16,28,Northern Colorado,1193.32,21,7,8.98,89.84,1,0
1441,Western Illinois,1229.84,7,Northern Iowa,1482.79,38,31,25.29,252.95,0,1
1442,Minnesota,1670.26,38,Northwestern,1432.86,22,16,23.74,237.4,1,0
1443,Boston College,1523.54,7,Notre Dame,1663.92,40,33,14.04,140.38,0,1
1444,Penn State,1676.97,17,Ohio State,1782.52,28,11,10.55,105.55,0,1
1445,TCU,1526.55,24,Oklahoma,1674.73,28,4,14.82,148.18,0,1
1446,Princeton,1507.98,28,Pennsylvania,1368.22,7,21,13.98,139.75,1,0
1448,James Madison,1627.06,55,Rhode Island,1265.27,21,34,36.18,361.79,1,0
1449,North Texas,1359.26,14,Rice,1298.96,20,6,6.03,60.3,0,1
1450,William & Mary,1366.01,21,Richmond,1375.92,15,6,0.99,9.91,1,0
1451,Sacred Heart,1392.15,14,Robert Morris PA,1385.08,16,2,0.71,7.07,0,1
1452,Michigan St,1522.86,27,Rutgers,1370.35,0,27,15.25,152.51,1,0
1453,UC-Davis,1371.51,17,Sacramento St,1510.47,27,10,13.9,138.96,0,1
1454,Houston Baptist,1301.82,14,Sam Houston St,1466.68,37,23,16.49,164.86,0,1
1455,Murray St,1302.9,24,SE Missouri St,1465.63,31,7,16.27,162.73,0,1
1456,South Dakota St,1522.58,21,South Dakota,1402.91,24,3,11.97,119.67,0,1
1457,Memphis,1667.3,49,South Florida,1456.26,10,39,21.1,211.04,1,0
1458,UCLA,1456.93,35,Southern Cal,1598.89,52,17,14.2,141.96,0,1
1459,North Dakota St,1649.89,21,Southern Illinois,1464.33,7,14,18.56,185.55,1,0
1460,Western Kentucky,1493.81,28,Southern Miss,1466.81,10,18,2.7,26.99,1,0
1461,California,1503.04,24,Stanford,1445.65,20,4,5.74,57.39,1,0
1462,Albany NY,1471.51,31,Stony Brook,1344.29,26,5,12.72,127.21,1,0
1463,Tennessee St,1246.86,37,Tennessee Tech,1320.22,27,10,7.34,73.36,1,0
1464,Kansas St,1586.54,30,Texas Tech,1506.64,27,3,7.99,79.91,1,0
1465,Florida Atlantic,1528.24,40,Texas-San Antonio,1309.18,26,14,21.91,219.07,1,0
1466,Wofford,1509.68,31,The Citadel,1409.07,11,20,10.06,100.61,1,0
1467,Elon,1392.53,25,Towson,1463.92,23,2,7.14,71.39,1,0
1468,Central Florida,1641.4,34,Tulane,1523.84,31,3,11.76,117.55,1,0
1469,Houston,1457.12,24,Tulsa,1388.96,14,10,6.82,68.17,1,0
1470,Marshall,1454.56,13,UNC-Charlotte,1414.8,24,11,3.98,39.76,0,1
1472,Boise St,1655.03,56,Utah St,1497.19,21,35,15.78,157.84,1,0
1473,Marist,1278.23,26,Valparaiso,1173.23,14,12,10.5,105.0,1,0
1474,East Tennessee St,1283.31,0,Vanderbilt,1412.55,38,38,12.92,129.25,0,1
1475,Delaware,1341.12,33,Villanova,1512.39,55,22,17.13,171.26,0,1
1476,Liberty,1487.55,27,Virginia,1600.93,55,28,11.34,113.39,0,1
1477,Pittsburgh,1514.67,0,Virginia Tech,1611.9,28,28,9.72,97.23,0,1
1478,Chattanooga,1373.88,24,VMI,1315.06,31,7,5.88,58.82,0,1
1479,Bryant,1267.87,14,Wagner,1197.3,10,4,7.06,70.57,1,0
1480,Duke,1435.8,27,Wake Forest,1582.47,39,12,14.67,146.67,0,1
1481,Oregon St,1507.36,53,Washington St,1552.18,54,1,4.48,44.83,0,1
1482,Idaho St,1234.34,10,Weber St,1505.75,38,28,27.14,271.41,0,1
1483,Oklahoma St,1613.62,20,West Virginia,1455.98,13,7,15.76,157.64,1,0
1484,Purdue,1468.85,24,Wisconsin,1683.44,45,21,21.46,214.59,0,1
1485,Harvard,1410.22,43,Yale,1543.33,50,7,13.31,133.12,0,1
1486,Illinois St,1459.0,3,Youngstown St,1407.51,21,18,5.15,51.48,0,1
