game_id,did_home_win,conference_game,neutral_site,season,week,away_l3g_avg_points,away_l5g_avg_points,away_l7g_avg_points,home_l3g_avg_points,home_l5g_avg_points,home_l7g_avg_points,home_l3g_avg_spread,home_l5g_avg_spread,home_l7g_avg_spread,away_l3g_avg_spread,away_l5g_avg_spread,away_l7g_avg_spread,home_l3g_opp_avg_points,home_l5g_opp_avg_points,home_l7g_opp_avg_points,away_l3g_opp_avg_points,away_l5g_opp_avg_points,away_l7g_opp_avg_points,home_l3g_opp_avg_spread,home_l5g_opp_avg_spread,home_l7g_opp_avg_spread,away_l3g_opp_avg_spread,away_l5g_opp_avg_spread,away_l7g_opp_avg_spread,season_type_postseason,season_type_regular,away_conference_ACC,away_conference_American Athletic,away_conference_Big 12,away_conference_Big East,away_conference_Big Ten,away_conference_Conference USA,away_conference_FBS Independents,away_conference_FCS,away_conference_Mid-American,away_conference_Mountain West,away_conference_Pac-12,away_conference_SEC,away_conference_Sun Belt,away_conference_Western Athletic,home_conference_ACC,home_conference_American Athletic,home_conference_Big 12,home_conference_Big East,home_conference_Big Ten,home_conference_Conference USA,home_conference_FBS Independents,home_conference_FCS,home_conference_Mid-American,home_conference_Mountain West,home_conference_Pac-12,home_conference_SEC,home_conference_Sun Belt,home_conference_Western Athletic
2087,TRUE,TRUE,FALSE,2013,7,22.66666667,23.6,25.14285714,11.66666667,35.4,33,-32,5.2,0.571428571,-3.666666667,-2.4,-2.857142857,43.66666667,30.2,32.42857143,25.33333333,25,27,31,-6.2,-1.571428571,2.666666667,1.4,1.857142857,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,FALSE,TRUE,FALSE,2013,7,25.33333333,24,23.57142857,15.33333333,24.2,30.42857143,-17.66666667,-0.2,11.71428571,5.333333333,-1,-2.714285714,33,24.4,18.71428571,19,24,25.28571429,16.66666667,-0.8,-12.71428571,-6.333333333,0,1.714285714,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,FALSE,TRUE,FALSE,2013,7,37.33333333,33.4,29.14285714,22.66666667,28.2,26.57142857,-3.666666667,1.6,-1.428571429,-1,-3,-10.42857143,26.33333333,26.6,28,37.33333333,35.4,38.57142857,2.666666667,-2.6,0.428571429,0,2,9.428571429,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2090,FALSE,TRUE,FALSE,2013,7,43.66666667,35.2,31.57142857,35.66666667,41.4,34,-1,3.4,-3.571428571,4.333333333,1.4,1.142857143,36.66666667,38,37.57142857,38.33333333,32.8,29.42857143,0,-4.4,2.571428571,-5.333333333,-2.4,-2.142857143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2091,TRUE,TRUE,FALSE,2013,7,13.66666667,13,15.42857143,35.66666667,33,32,25.66666667,17.6,15.85714286,-12.66666667,-19.8,-23,10,15.4,16.14285714,25.33333333,31.8,37.42857143,-26.66666667,-18.6,-16.85714286,11.66666667,18.8,22,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2092,TRUE,TRUE,FALSE,2013,7,34.33333333,23.8,18.28571429,41.66666667,42.6,40.57142857,20.33333333,26,22.71428571,-7,-16.6,-27.14285714,21.33333333,16.6,17.85714286,40.33333333,39.4,44.42857143,-21.33333333,-27,-23.71428571,6,15.6,26.14285714,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2093,FALSE,TRUE,FALSE,2013,7,37.33333333,32.2,34.42857143,29,31.6,34.71428571,1.666666667,7.2,14.28571429,16,8.2,10.28571429,27.33333333,24.4,20.42857143,20.33333333,23,23.14285714,-2.666666667,-8.2,-15.28571429,-17,-9.2,-11.28571429,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2094,FALSE,TRUE,FALSE,2013,7,26,19,17.85714286,20.66666667,22,19.71428571,-11.33333333,-4.8,-9.285714286,-6.333333333,-12,-14.42857143,32,26.8,29,31.33333333,30,31.28571429,10.33333333,3.8,8.285714286,5.333333333,11,13.42857143,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2095,TRUE,TRUE,FALSE,2013,7,11.66666667,12.4,13.28571429,28.66666667,23.4,25.57142857,4.666666667,4.4,6.857142857,-29.66666667,-30.2,-28.42857143,24,19,18.71428571,40.33333333,41.6,40.71428571,-5.666666667,-5.4,-7.857142857,28.66666667,29.2,27.42857143,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2096,FALSE,TRUE,FALSE,2013,7,23,19.2,21.14285714,34,34.4,34,14,18.4,11.71428571,1.333333333,-5.2,-3.857142857,20,16,22.28571429,20.66666667,23.4,24,-15,-19.4,-12.71428571,-2.333333333,4.2,2.857142857,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2097,TRUE,TRUE,FALSE,2013,7,33.66666667,26.2,30.28571429,32.33333333,31.8,41.57142857,14,16.2,23.85714286,12.66666667,-0.8,0.857142857,18.33333333,15.6,17.71428571,20,26,28.42857143,-15,-17.2,-24.85714286,-13.66666667,-0.2,-1.857142857,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2098,TRUE,TRUE,FALSE,2013,7,23.66666667,22.8,26.57142857,35,34.8,34.85714286,33,31,25.85714286,-7,-7.6,-5.285714286,2,3.8,9,29.66666667,29.4,30.85714286,-34,-32,-26.85714286,6,6.6,4.285714286,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2099,TRUE,FALSE,FALSE,2013,7,17.66666667,17.6,25,26,28.4,28.42857143,-5.333333333,-3.4,0,-12,-20,-10.14285714,31.33333333,31.8,28.42857143,28.66666667,36.6,34.14285714,4.333333333,2.4,-1,11,19,9.142857143,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2100,TRUE,TRUE,FALSE,2013,7,21,17.4,22.57142857,36.66666667,41.2,41.14285714,2.666666667,14,13.85714286,-11.66666667,-20.2,-14,34,27.2,27.28571429,31.66666667,36.6,35.57142857,-3.666666667,-15,-14.85714286,10.66666667,19.2,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2101,FALSE,TRUE,FALSE,2013,7,20,24.8,25.57142857,22.66666667,23.8,19,4.333333333,1.4,-7.142857143,-20,-23,-14.71428571,18.33333333,22.4,26.14285714,39,46.8,39.28571429,-5.333333333,-2.4,6.142857143,19,22,13.71428571,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2102,TRUE,FALSE,FALSE,2013,7,10,12.8,15.14285714,28.66666667,32.2,31.71428571,2.666666667,5.8,5.142857143,-64.66666667,-37.8,-34.42857143,26,26.4,26.57142857,73.66666667,49.6,48.57142857,-3.666666667,-6.8,-6.142857143,63.66666667,36.8,33.42857143,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2103,FALSE,TRUE,FALSE,2013,7,44,39.2,45.57142857,30.66666667,27.4,30.28571429,20.33333333,11.4,12.14285714,23.66666667,21,24.85714286,10.33333333,16,18.14285714,19.33333333,17.2,19.71428571,-21.33333333,-12.4,-13.14285714,-24.66666667,-22,-25.85714286,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2104,FALSE,TRUE,FALSE,2013,7,11.66666667,16.2,19.85714286,34.66666667,35.6,31,15.66666667,20.8,13.57142857,-18.66666667,-9.2,-5,19,14.8,17.42857143,29.33333333,24.4,23.85714286,-16.66666667,-21.8,-14.57142857,17.66666667,8.2,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2105,TRUE,FALSE,FALSE,2013,7,4.333333333,6.6,11.14285714,21.66666667,23.4,29.57142857,-5.333333333,-1.6,8.714285714,-45,-46.2,-29.57142857,27,25,20.85714286,48.33333333,51.8,39.71428571,4.333333333,0.6,-9.714285714,44,45.2,28.57142857,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2106,FALSE,TRUE,FALSE,2013,7,25.33333333,23.4,23.85714286,19.33333333,23,22,-12.66666667,-10.4,-14.28571429,-10.66666667,-7.4,-10.42857143,32,33.4,36.28571429,35,29.8,33.28571429,11.66666667,9.4,13.28571429,9.666666667,6.4,9.428571429,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2107,FALSE,TRUE,FALSE,2013,7,44.33333333,35.6,37,25.33333333,34.4,42.14285714,1,13.6,21.14285714,13,6.2,9.285714286,24.33333333,20.8,21,30.33333333,28.4,26.71428571,-2,-14.6,-22.14285714,-14,-7.2,-10.28571429,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2108,TRUE,TRUE,FALSE,2013,7,34.33333333,35.4,35.14285714,12.33333333,22,21,-14,-7,-10.71428571,1,4,3.285714286,26.33333333,29,31.71428571,32.33333333,30.4,30.85714286,13,6,9.714285714,-2,-5,-4.285714286,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2109,FALSE,TRUE,FALSE,2013,7,22.66666667,20.4,20.14285714,29.66666667,29.8,26.14285714,18.66666667,11.8,5.857142857,0.666666667,-3.6,-4.571428571,11,18,20.28571429,21,23,23.71428571,-19.66666667,-12.8,-6.857142857,-1.666666667,2.6,3.571428571,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2110,TRUE,TRUE,FALSE,2013,7,9,16.4,18.42857143,31.66666667,29,27.85714286,0.666666667,2.2,5.714285714,-31,-20.8,-18.28571429,31,26.8,22.14285714,39,36.2,35.71428571,-1.666666667,-3.2,-6.714285714,30,19.8,17.28571429,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2111,TRUE,TRUE,FALSE,2013,7,10.33333333,15.8,18.42857143,34.66666667,26.4,29.71428571,3.333333333,-6.6,-4.714285714,-14.66666667,-7.4,-3.285714286,31.33333333,33,34.42857143,24,22.2,20.71428571,-4.333333333,5.6,3.714285714,13.66666667,6.4,2.285714286,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2112,FALSE,TRUE,FALSE,2013,7,43.33333333,41.2,35.14285714,51,46.6,43.71428571,18,17.2,17.71428571,6,6,-3.142857143,33,29.4,26,36.33333333,34.2,37.28571429,-19,-18.2,-18.71428571,-7,-7,2.142857143,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2113,FALSE,TRUE,FALSE,2013,8,40.66666667,40.8,35.71428571,23.66666667,22.4,25.71428571,4.666666667,0.8,3,21.66666667,19.2,13.28571429,19,21.6,22.71428571,18,20.6,21.42857143,-5.666666667,-1.8,-4,-22.66666667,-20.2,-14.28571429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2114,FALSE,TRUE,FALSE,2013,8,22.33333333,22.4,24.42857143,23.66666667,26,26,-1.666666667,-1,-1,4,0.6,2.714285714,25.33333333,27,27,17.33333333,20.8,20.71428571,0.666666667,0,0,-5,-1.6,-3.714285714,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2115,FALSE,TRUE,FALSE,2013,8,39.33333333,40,40.85714286,26.33333333,31.8,26.57142857,-8.666666667,5.2,-5.428571429,11,12.8,16.14285714,35,26.6,32,27.33333333,26.2,23.71428571,7.666666667,-6.2,4.428571429,-12,-13.8,-17.14285714,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2116,TRUE,FALSE,FALSE,2013,8,40.33333333,32.8,28.85714286,34.33333333,35.2,38.85714286,4,12.8,19.14285714,13,5.6,2.571428571,30.33333333,22.4,19.71428571,26.33333333,26.2,25.28571429,-5,-13.8,-20.14285714,-14,-6.6,-3.571428571,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2117,TRUE,TRUE,FALSE,2013,8,18.33333333,22,27,30.33333333,30,28.42857143,17.66666667,13.8,9.571428571,-13.33333333,-13.4,-9.857142857,12.66666667,16.2,18.85714286,30.66666667,34.4,35.85714286,-18.66666667,-14.8,-10.57142857,12.33333333,12.4,8.857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2118,TRUE,TRUE,FALSE,2013,8,32.33333333,33.2,32.85714286,15,21.4,21.57142857,-13.66666667,-12.6,-8.857142857,18.66666667,19,19.14285714,28.66666667,34,30.42857143,12.66666667,13.2,12.71428571,12.66666667,11.6,7.857142857,-19.66666667,-20,-20.14285714,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2119,FALSE,TRUE,FALSE,2013,8,34,26.4,24.14285714,20.66666667,25.2,32.71428571,-18.66666667,-6.4,0.285714286,4,-8.6,-9.857142857,39.33333333,31.6,32.42857143,29,34,33,17.66666667,5.4,-1.285714286,-5,7.6,8.857142857,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2120,TRUE,TRUE,FALSE,2013,8,25.66666667,27,23,30.66666667,34.8,36.71428571,2.333333333,12.4,9.857142857,-5,-4.2,-7.571428571,28.33333333,22.4,26.85714286,29.66666667,30.2,29.57142857,-3.333333333,-13.4,-10.85714286,4,3.2,6.571428571,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2121,FALSE,TRUE,FALSE,2013,8,33,33.6,33.71428571,22.33333333,16,19.14285714,5.666666667,-10.6,-4.142857143,11.66666667,8.6,5.571428571,16.66666667,26.6,23.28571429,20.33333333,24,27.14285714,-6.666666667,9.6,3.142857143,-12.66666667,-9.6,-6.571428571,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2122,TRUE,TRUE,FALSE,2013,8,17,22,19,27,27.8,25.85714286,-5,3.2,5.857142857,-11.66666667,-6.6,-10.85714286,32,24.6,20,27.66666667,27.6,28.85714286,4,-4.2,-6.857142857,10.66666667,5.6,9.857142857,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2123,TRUE,TRUE,FALSE,2013,8,28.66666667,28,24,26.66666667,29.4,34.71428571,-12.66666667,2.6,4.142857143,5,-4.8,-9.428571429,39.33333333,26.8,30.57142857,22.66666667,31.8,32.42857143,11.66666667,-3.6,-5.142857143,-6,3.8,8.428571429,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2124,FALSE,TRUE,FALSE,2013,8,43.33333333,39.8,37.14285714,45,45,41.71428571,15.33333333,17.8,16.42857143,7,-0.4,0,29.66666667,27.2,25.28571429,35.33333333,39.2,36.14285714,-16.33333333,-18.8,-17.42857143,-8,-0.6,-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2125,TRUE,TRUE,FALSE,2013,8,22,18,18.57142857,33,34.4,36,19.66666667,22.6,24.71428571,-23,-28.2,-29.57142857,13.33333333,11.8,11.28571429,44,45.2,47.14285714,-20.66666667,-23.6,-25.71428571,22,27.2,28.57142857,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2126,TRUE,TRUE,FALSE,2013,8,31.66666667,34.4,32.28571429,28.66666667,34,35.14285714,8.666666667,19.2,23.57142857,0.666666667,7,3.428571429,20,14.8,11.57142857,30,26.4,27.85714286,-9.666666667,-20.2,-24.57142857,-1.666666667,-8,-4.428571429,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2127,TRUE,TRUE,FALSE,2013,8,25.33333333,24,23.57142857,12.66666667,16.8,18.28571429,-17.66666667,-14.4,-9.285714286,5.333333333,-1,-2.714285714,30.33333333,31.2,27.57142857,19,24,25.28571429,16.66666667,13.4,8.285714286,-6.333333333,0,1.714285714,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2128,FALSE,TRUE,FALSE,2013,8,11.66666667,12.4,13.28571429,35,34,34.57142857,19.33333333,15.8,14.57142857,-29.66666667,-30.2,-28.42857143,15.66666667,18.2,20,40.33333333,41.6,40.71428571,-20.33333333,-16.8,-15.57142857,28.66666667,29.2,27.42857143,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2129,FALSE,TRUE,FALSE,2013,8,40.33333333,32.4,31.42857143,23.66666667,27,25.57142857,-9.333333333,-5.4,0.428571429,17.66666667,7.8,6.285714286,33,32.4,25.14285714,21.66666667,23.6,24.14285714,8.333333333,4.4,-1.428571429,-18.66666667,-8.8,-7.285714286,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2130,TRUE,FALSE,FALSE,2013,8,21.66666667,20.8,23.14285714,26.66666667,24.8,27.57142857,-10.66666667,-1.4,-0.714285714,-11.66666667,-5.6,-2.571428571,37.33333333,26.2,28.28571429,32.33333333,25.4,24.71428571,9.666666667,0.4,-0.285714286,10.66666667,4.6,1.571428571,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2131,TRUE,FALSE,FALSE,2013,8,2,4,6.428571429,25.66666667,26.8,27.57142857,-2,-2,-1.714285714,-42,-44.4,-42.57142857,27.66666667,28.8,29.28571429,43,47.4,48,1,1,0.714285714,41,43.4,41.57142857,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2132,FALSE,TRUE,FALSE,2013,8,33.33333333,33,27.71428571,35.66666667,33,32,25.66666667,17.6,15.85714286,3.666666667,-6.6,-11.71428571,10,15.4,16.14285714,28.66666667,38.6,38.42857143,-26.66666667,-18.6,-16.85714286,-4.666666667,5.6,10.71428571,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2133,FALSE,TRUE,FALSE,2013,8,29,26.2,22.57142857,39.33333333,39,38.71428571,25.66666667,24.2,23.28571429,2,-5.6,-14.28571429,13.66666667,14.8,15.42857143,26,30.8,35.85714286,-26.66666667,-25.2,-24.28571429,-3,4.6,13.28571429,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2134,FALSE,TRUE,FALSE,2013,8,24.33333333,19.8,20.85714286,46.33333333,45.2,39.57142857,31.33333333,28.2,21,-13.66666667,-17,-14.85714286,15,17,18.57142857,37,35.8,34.71428571,-32.33333333,-29.2,-22,12.66666667,16,13.85714286,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2135,TRUE,FALSE,FALSE,2013,8,32.33333333,22.6,19.14285714,15.66666667,18,18.71428571,-13.33333333,-10.6,-11.14285714,3.666666667,-15.6,-19.57142857,29,28.6,29.85714286,27.66666667,37.2,37.71428571,12.33333333,9.6,10.14285714,-4.666666667,14.6,18.57142857,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2136,FALSE,TRUE,FALSE,2013,8,30.66666667,24.6,23.28571429,40.66666667,40.8,38.42857143,10.33333333,16.4,17,11.66666667,-3,-2.285714286,30.33333333,24.4,21.42857143,18,26.6,24.57142857,-11.33333333,-17.4,-18,-12.66666667,2,1.285714286,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2137,TRUE,TRUE,FALSE,2013,8,15,25.2,26.57142857,48.33333333,52.6,47.28571429,38,45.4,35,2.666666667,14,8.571428571,10.33333333,7.2,12.28571429,11.33333333,10.2,17,-39,-46.4,-36,-3.666666667,-15,-9.571428571,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2138,TRUE,TRUE,FALSE,2013,8,12.66666667,20.6,19.71428571,41.66666667,39.6,36.71428571,11,16.2,11.14285714,-43.33333333,-18.8,-19,30.66666667,23.4,25.57142857,55,38.4,37.71428571,-12,-17.2,-12.14285714,42.33333333,17.8,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2139,TRUE,TRUE,FALSE,2013,8,33,30.4,29.42857143,33,35,35.14285714,24,25.4,22.42857143,1,-1.8,-1.714285714,9,9.6,12.71428571,31,31.2,30.14285714,-25,-26.4,-23.42857143,-2,0.8,0.714285714,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2140,FALSE,FALSE,FALSE,2013,8,40.33333333,34.2,33.28571429,27,28.4,34.14285714,-12,-4.6,-0.285714286,17.66666667,9.4,8,39,33,34.42857143,21.66666667,23.8,24.28571429,11,3.6,-0.714285714,-18.66666667,-10.4,-9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2141,FALSE,TRUE,FALSE,2013,8,25.33333333,24,20.85714286,45.33333333,39,39.28571429,22.33333333,17,16,-1.666666667,-4.6,-6.571428571,23,22,23.28571429,26,27.6,26.42857143,-23.33333333,-18,-17,0.666666667,3.6,5.571428571,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2142,TRUE,TRUE,FALSE,2013,8,9.333333333,13.2,16.42857143,37.33333333,37.6,37.85714286,13.66666667,17,16.85714286,-50.33333333,-43,-35.85714286,23.66666667,20.6,21,58.66666667,55.2,51.28571429,-14.66666667,-18,-17.85714286,49.33333333,42,34.85714286,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2143,FALSE,TRUE,FALSE,2013,8,27.33333333,25.2,25.85714286,55.33333333,45.8,38.85714286,32.66666667,23.2,16.57142857,-19,-17.4,-12.71428571,22.66666667,22.6,22.28571429,45.33333333,41.6,37.57142857,-33.66666667,-24.2,-17.57142857,18,16.4,11.71428571,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2144,FALSE,TRUE,FALSE,2013,8,36.33333333,40.4,41.28571429,22.33333333,19.6,19.85714286,-16.66666667,-12,-8.571428571,0,11.4,3.285714286,39,31.6,28.42857143,35.33333333,28,37,15.66666667,11,7.571428571,-1,-12.4,-4.285714286,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2145,TRUE,TRUE,FALSE,2013,8,18,27,26.28571429,25.66666667,21.2,24.42857143,-4,-3.4,3.428571429,-11.33333333,-8.4,-9.714285714,29.66666667,24.6,21,28.33333333,34.4,35,3,2.4,-4.428571429,10.33333333,7.4,8.714285714,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2146,TRUE,TRUE,FALSE,2013,8,27.66666667,31.2,27.57142857,31.66666667,29,27.85714286,0.666666667,2.2,5.714285714,7.666666667,12,7.571428571,31,26.8,22.14285714,19,18.2,19,-1.666666667,-3.2,-6.714285714,-8.666666667,-13,-8.571428571,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2147,TRUE,TRUE,FALSE,2013,8,49.33333333,53,44,29.66666667,29.8,26.14285714,18.66666667,11.8,5.857142857,17.66666667,11.2,7.571428571,11,18,20.28571429,30.66666667,40.8,35.42857143,-19.66666667,-12.8,-6.857142857,-18.66666667,-12.2,-8.571428571,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2148,TRUE,TRUE,FALSE,2013,8,37.66666667,28.8,31.28571429,27,33.4,33.85714286,1,10.8,11.57142857,10,2.4,5.714285714,26,22.6,22.28571429,26.66666667,25.4,24.57142857,-2,-11.8,-12.57142857,-11,-3.4,-6.714285714,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2149,TRUE,FALSE,FALSE,2013,8,16,16.4,18.85714286,21,23.6,20.28571429,2,3.4,-4.428571429,-16,-15,-12.57142857,19,20.2,24.71428571,31,30.4,30.42857143,-3,-4.4,3.428571429,15,14,11.57142857,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,TRUE,TRUE,FALSE,2013,8,32,28.8,26.14285714,22.66666667,23.8,19,4.333333333,1.4,-7.142857143,-3.333333333,-10.2,-13.57142857,18.33333333,22.4,26.14285714,34.33333333,38,38.71428571,-5.333333333,-2.4,6.142857143,2.333333333,9.2,12.57142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2151,TRUE,TRUE,FALSE,2013,8,14.66666667,10,10,41.33333333,46.4,47,19.33333333,25.6,28.42857143,-20.66666667,-29.6,-26.85714286,22,20.8,18.57142857,34.33333333,38.6,35.85714286,-20.33333333,-26.6,-29.42857143,19.66666667,28.6,25.85714286,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2152,TRUE,FALSE,FALSE,2013,8,31,26.8,26.42857143,34.33333333,38,41.71428571,12,20.6,26.85714286,1,-3.2,-7.142857143,22.33333333,17.4,14.85714286,29,29,32.57142857,-13,-21.6,-27.85714286,-2,2.2,6.142857143,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2153,TRUE,TRUE,FALSE,2013,8,10,14.6,17.57142857,40.33333333,39.2,32.28571429,19.33333333,20.8,15.42857143,-17.66666667,-22,-15.42857143,21,18.4,16.85714286,26.66666667,35.6,32,-20.33333333,-21.8,-16.42857143,16.66666667,21,14.42857143,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
