,game_id,home_team,away_team
770,770,Auburn,Alabama
771,771,Virginia,Virginia Tech
772,772,Oregon,Oregon State
773,773,Wisconsin,Penn State
774,774,Florida Atlantic,UAB
775,775,Arizona,Louisiana
776,776,Southern Mississippi,Memphis
777,777,Louisiana Tech,New Mexico State
778,778,Colorado State,Air Force
779,779,Florida,Florida State
780,780,Mississippi State,Ole Miss
781,781,Baylor,Texas Tech
782,782,Washington,Washington State
783,783,South Carolina,Clemson
784,784,Stanford,Notre Dame
785,785,Fresno State,San José State
786,786,UNLV,San Diego State
787,787,USC,UCLA
788,788,Hawai'i,Tulane
789,789,South Florida,West Virginia
790,790,Northern Illinois,Ohio
791,791,Oregon,UCLA
792,792,Houston,Southern Mississippi
793,793,Cincinnati,Connecticut
794,794,Pittsburgh,Syracuse
795,795,Kansas State,Iowa State
796,796,Colorado State,Wyoming
797,797,TCU,UNLV
798,798,Baylor,Texas
799,799,New Mexico State,Utah State
800,800,Florida Atlantic,Louisiana Monroe
801,801,North Texas,Middle Tennessee
802,802,LSU,Georgia
803,803,Nevada,Idaho
804,804,Arkansas State,Troy
805,805,Boise State,New Mexico
806,806,Hawai'i,BYU
807,807,San Diego State,Fresno State
808,808,Clemson,Virginia Tech
809,809,Oklahoma State,Oklahoma
810,810,Michigan State,Wisconsin
811,811,Navy,Army
812,812,Akron,UCF
813,813,Vanderbilt,South Carolina
814,814,Kent State,Towson
815,815,Central Michigan,Southeast Missouri State
816,816,Ball State,Eastern Michigan
817,817,Utah,Northern Colorado
818,818,Middle Tennessee,McNeese
819,819,Rice,UCLA
820,820,Connecticut,UMass
821,821,Utah State,Southern Utah
822,822,New Mexico State,Sacramento State
823,823,Idaho,Eastern Washington
824,824,BYU,Washington State
825,825,Arizona State,Northern Arizona
826,826,UNLV,Minnesota
827,827,Temple,Villanova
828,828,Tennessee,NC State
829,829,Florida Atlantic,Wagner
830,830,Michigan State,Boise State
831,831,Stanford,San José State
832,832,Navy,Notre Dame
833,833,Illinois,Western Michigan
834,834,Ohio State,Miami (OH)
835,835,Georgia,Buffalo
836,836,UAB,Troy
837,837,Penn State,Ohio
838,838,West Virginia,Marshall
839,839,East Carolina,Appalachian State
840,840,Syracuse,Northwestern
841,841,North Carolina,Elon
842,842,South Alabama,UT San Antonio
843,843,Air Force,Idaho State
844,844,California,Nevada
845,845,Virginia,Richmond
846,846,Maryland,William & Mary
847,847,Purdue,Eastern Kentucky
848,848,Wisconsin,Northern Iowa
849,849,Nebraska,Southern Mississippi
850,850,Florida,Bowling Green
851,851,Boston College,Miami
852,852,Northern Illinois,Iowa
853,853,Iowa State,Tulsa
854,854,Colorado,Colorado State
855,855,New Mexico,Southern
856,856,Florida State,Murray State
857,857,Pittsburgh,Youngstown State
858,858,Wake Forest,Liberty
859,859,Louisiana,Lamar
860,860,Missouri,Southeastern Louisiana
861,861,Ole Miss,Central Arkansas
862,862,Duke,Florida International
863,863,Kansas,South Dakota State
864,864,Memphis,UT Martin
865,865,Western Kentucky,Austin Peay
866,866,South Florida,Chattanooga
867,867,Arkansas,Jacksonville State
868,868,Mississippi State,Jackson State
869,869,Texas Tech,Northwestern State
870,870,LSU,North Texas
871,871,Auburn,Clemson
872,872,Oklahoma State,Savannah State
873,873,Kansas State,Missouri State
874,874,USC,Hawai'i
875,875,Houston,Texas State
876,876,Texas,Wyoming
877,877,Tulane,Rutgers
878,878,Indiana,Indiana State
879,879,Alabama,Michigan
880,880,Fresno State,Weber State
881,881,UTEP,Oklahoma
882,882,Oregon,Arkansas State
883,883,Washington,San Diego State
884,884,Arizona,Toledo
885,885,Louisville,Kentucky
886,886,Baylor,SMU
887,887,Virginia Tech,Georgia Tech
888,888,Arizona,Nevada
889,889,Utah State,Toledo
890,890,San Diego State,BYU
891,891,UCF,Ball State
892,892,Louisiana,East Carolina
893,893,Boise State,Washington
894,894,SMU,Fresno State
895,895,Central Michigan,Western Kentucky
896,896,Bowling Green,San José State
897,897,Duke,Cincinnati
898,898,UCLA,Baylor
899,899,Louisiana Monroe,Ohio
900,900,Virginia Tech,Rutgers
901,901,Texas Tech,Minnesota
902,902,Air Force,Rice
903,903,Syracuse,West Virginia
904,904,Arizona State,Navy
905,905,Oregon State,Texas
906,906,Michigan State,TCU
907,907,Vanderbilt,NC State
908,908,Georgia Tech,USC
909,909,Tulsa,Iowa State
910,910,Clemson,LSU
911,911,Northwestern,Mississippi State
912,912,Oklahoma State,Purdue
913,913,Michigan,South Carolina
914,914,Nebraska,Georgia
915,915,Stanford,Wisconsin
916,916,Florida State,Northern Illinois
917,917,Florida,Louisville
918,918,Kansas State,Oregon
919,919,Oklahoma,Texas A&M
920,920,Ole Miss,Pittsburgh
921,921,Arkansas State,Kent State
922,922,Alabama,Notre Dame
923,923,Cincinnati,Pittsburgh
924,924,Utah State,Utah
925,925,Connecticut,NC State
926,926,Minnesota,New Hampshire
927,927,Virginia,Penn State
928,928,Mississippi State,Auburn
929,929,Kansas State,Miami
930,930,Tulsa,Tulane
931,931,Ohio State,UCF
932,932,Temple,Maryland
933,933,South Carolina,East Carolina
934,934,Clemson,Ball State
935,935,Eastern Michigan,Illinois State
936,936,Miami (OH),Southern Illinois
937,937,Boston College,Maine
938,938,Virginia Tech,Austin Peay
939,939,UT San Antonio,Texas A&M-Commerce
940,940,Colorado,Sacramento State
941,941,BYU,Weber State
942,942,Washington State,Eastern Washington
943,943,California,Southern Utah
944,944,Syracuse,USC
945,945,Michigan,Air Force
946,946,Alabama,Western Kentucky
947,947,Central Michigan,Michigan State
948,948,Notre Dame,Purdue
949,949,Kansas,Rice
950,950,Rutgers,Howard
951,951,UMass,Indiana
952,952,Texas A&M,Florida
953,953,Louisville,Missouri State
954,954,Iowa,Iowa State
955,955,Nevada,South Florida
956,956,Oregon State,Wisconsin
957,957,Tennessee,Georgia State
958,958,Wyoming,Toledo
959,959,Wake Forest,North Carolina
960,960,South Alabama,Nicholls
961,961,Florida State,Savannah State
962,962,Florida International,Akron
963,963,Buffalo,Morgan State
964,964,Oregon,Fresno State
965,965,Ohio,New Mexico State
966,966,Arkansas,Louisiana Monroe
967,967,Colorado State,North Dakota State
968,968,LSU,Washington
969,969,Oklahoma,Florida A&M
970,970,TCU,Grambling
971,971,Northern Illinois,UT Martin
972,972,Middle Tennessee,Florida Atlantic
973,973,Troy,Louisiana
974,974,Western Michigan,Eastern Illinois
975,975,Arkansas State,Memphis
976,976,North Texas,Texas Southern
977,977,Marshall,Western Carolina
978,978,Texas State,Texas Tech
979,979,Georgia Tech,Presbyterian College
980,980,Ole Miss,UTEP
981,981,Bowling Green,Idaho
982,982,Kentucky,Kent State
983,983,San Diego State,Army
984,984,Missouri,Georgia
985,985,UCLA,Nebraska
986,986,Texas,New Mexico
987,987,SMU,Stephen F. Austin
988,988,Houston,Louisiana Tech
989,989,Northwestern,Vanderbilt
990,990,San José State,UC Davis
991,991,UNLV,Northern Arizona
992,992,Stanford,Duke
993,993,Arizona,Oklahoma State
994,994,Arizona State,Illinois
995,995,South Florida,Rutgers
996,996,UNLV,Washington State
997,997,Miami,Bethune-Cookman
998,998,Florida State,Wake Forest
999,999,Kansas,TCU
1000,1000,Oklahoma State,Louisiana
1001,1001,Army,Northern Illinois
1002,1002,Illinois,Charleston Southern
1003,1003,Purdue,Eastern Michigan
1004,1004,Ohio State,California
1005,1005,Pittsburgh,Virginia Tech
1006,1006,Nebraska,Arkansas State
1007,1007,Minnesota,Western Michigan
1008,1008,Auburn,Louisiana Monroe
1009,1009,Vanderbilt,Presbyterian College
1010,1010,Maryland,Connecticut
1011,1011,Oregon,Tennessee Tech
1012,1012,Clemson,Furman
1013,1013,Northwestern,Boston College
1014,1014,Arkansas,Alabama
1015,1015,Michigan,UMass
1016,1016,Southern Mississippi,East Carolina
1017,1017,Louisville,North Carolina
1018,1018,Georgia Tech,Virginia
1019,1019,SMU,Texas A&M
1020,1020,Penn State,Navy
1021,1021,Iowa,Northern Iowa
1022,1022,Akron,Morgan State
1023,1023,Washington,Portland State
1024,1024,Boise State,Miami (OH)
1025,1025,Syracuse,Stony Brook
1026,1026,UCF,Florida International
1027,1027,West Virginia,James Madison
1028,1028,Tennessee,Florida
1029,1029,NC State,South Alabama
1030,1030,Wyoming,Cal Poly
1031,1031,Georgia State,UT San Antonio
1032,1032,Marshall,Ohio
1033,1033,Troy,Mississippi State
1034,1034,Duke,North Carolina Central
1035,1035,Memphis,Middle Tennessee
1036,1036,Tulsa,Nicholls
1037,1037,Kentucky,Western Kentucky
1038,1038,Missouri,Arizona State
1039,1039,South Carolina,UAB
1040,1040,Kansas State,North Texas
1041,1041,Louisiana Tech,Rice
1042,1042,Cincinnati,Delaware State
1043,1043,Texas Tech,New Mexico
1044,1044,Toledo,Bowling Green
1045,1045,Nevada,Northwestern State
1046,1046,Baylor,Sam Houston State
1047,1047,Georgia,Florida Atlantic
1048,1048,Stanford,USC
1049,1049,Iowa State,Western Illinois
1050,1050,Indiana,Ball State
1051,1051,Wisconsin,Utah State
1052,1052,Fresno State,Colorado
1053,1053,San José State,Colorado State
1054,1054,San Diego State,North Dakota
1055,1055,UTEP,New Mexico State
1056,1056,Michigan State,Notre Dame
1057,1057,LSU,Idaho
1058,1058,Ole Miss,Texas
1059,1059,Utah,BYU
1060,1060,UCLA,Houston
1061,1061,Arizona,South Carolina State
1062,1062,Hawai'i,Lamar
1063,1063,Buffalo,Kent State
1064,1064,Boise State,BYU
1065,1065,Louisiana Monroe,Baylor
1066,1066,Tulane,Ole Miss
1067,1067,Iowa,Central Michigan
1068,1068,Wisconsin,UTEP
1069,1069,Virginia Tech,Bowling Green
1070,1070,Miami (OH),UMass
1071,1071,TCU,Virginia
1072,1072,Ohio State,UAB
1073,1073,Florida,Kentucky
1074,1074,West Virginia,Maryland
1075,1075,Wake Forest,Army
1076,1076,UT San Antonio,Northwestern Oklahoma State
1077,1077,Ohio,Norfolk State
1078,1078,Western Michigan,Connecticut
1079,1079,Georgia Tech,Miami
1080,1080,Rice,Marshall
1081,1081,Pittsburgh,Gardner-Webb
1082,1082,Nebraska,Idaho State
1083,1083,Michigan State,Eastern Michigan
1084,1084,UCLA,Oregon State
1085,1085,Penn State,Temple
1086,1086,South Carolina,Missouri
1087,1087,Navy,VMI
1088,1088,Northern Illinois,Kansas
1089,1089,North Carolina,East Carolina
1090,1090,Northwestern,South Dakota
1091,1091,Washington State,Colorado
1092,1092,Ball State,South Florida
1093,1093,Alabama,Florida Atlantic
1094,1094,Idaho,Wyoming
1095,1095,USC,California
1096,1096,Duke,Memphis
1097,1097,NC State,The Citadel
1098,1098,Florida International,Louisville
1099,1099,North Texas,Troy
1100,1100,Mississippi State,South Alabama
1101,1101,Toledo,Coastal Carolina
1102,1102,Auburn,LSU
1103,1103,Arkansas State,Alcorn State
1104,1104,Texas State,Stephen F. Austin
1105,1105,Colorado State,Utah State
1106,1106,Arkansas,Rutgers
1107,1107,Western Kentucky,Southern Mississippi
1108,1108,Texas A&M,South Carolina State
1109,1109,Tennessee,Akron
1110,1110,Notre Dame,Michigan
1111,1111,Georgia,Vanderbilt
1112,1112,Oklahoma,Kansas State
1113,1113,San Diego State,San José State
1114,1114,New Mexico State,New Mexico
1115,1115,Tulsa,Fresno State
1116,1116,Illinois,Louisiana Tech
1117,1117,Florida State,Clemson
1118,1118,Minnesota,Syracuse
1119,1119,UNLV,Air Force
1120,1120,Arizona State,Utah
1121,1121,Hawai'i,Nevada
1122,1122,Oregon,Arizona
1123,1123,Washington,Stanford
1124,1124,BYU,Hawai'i
1125,1125,Army,Stony Brook
1126,1126,UCF,Missouri
1127,1127,Kent State,Ball State
1128,1128,Northwestern,Indiana
1129,1129,Georgia Tech,Middle Tennessee
1130,1130,Miami,NC State
1131,1131,Connecticut,Buffalo
1132,1132,West Virginia,Baylor
1133,1133,Illinois,Penn State
1134,1134,Iowa,Minnesota
1135,1135,Texas A&M,Arkansas
1136,1136,Wake Forest,Duke
1137,1137,Akron,Miami (OH)
1138,1138,Texas State,Nevada
1139,1139,Air Force,Colorado State
1140,1140,UAB,Tulsa
1141,1141,Purdue,Marshall
1142,1142,South Alabama,Troy
1143,1143,Cincinnati,Virginia Tech
1144,1144,Navy,San José State
1145,1145,Northern Illinois,Central Michigan
1146,1146,UMass,Ohio
1147,1147,Rice,Houston
1148,1148,North Carolina,Idaho
1149,1149,Virginia,Louisiana Tech
1150,1150,Bowling Green,Rhode Island
1151,1151,Tulane,Louisiana Monroe
1152,1152,Georgia,Tennessee
1153,1153,Michigan State,Ohio State
1154,1154,Boston College,Clemson
1155,1155,California,Arizona State
1156,1156,Florida Atlantic,North Texas
1157,1157,New Mexico,Boise State
1158,1158,South Florida,Florida State
1159,1159,Colorado,UCLA
1160,1160,SMU,TCU
1161,1161,Louisiana,Florida International
1162,1162,Arkansas State,Western Kentucky
1163,1163,East Carolina,UTEP
1164,1164,Iowa State,Texas Tech
1165,1165,Western Michigan,Toledo
1166,1166,LSU,Towson
1167,1167,Kentucky,South Carolina
1168,1168,Oklahoma State,Texas
1169,1169,Utah State,UNLV
1170,1170,Nebraska,Wisconsin
1171,1171,Southern Mississippi,Louisville
1172,1172,New Mexico State,UT San Antonio
1173,1173,Alabama,Ole Miss
1174,1174,Fresno State,San Diego State
1175,1175,Arizona,Oregon State
1176,1176,Washington State,Oregon
1177,1177,Florida International,Arkansas State
1178,1178,UCF,East Carolina
1179,1179,Utah,USC
1180,1180,Syracuse,Pittsburgh
1181,1181,BYU,Utah State
1182,1182,Air Force,Navy
1183,1183,Army,Boston College
1184,1184,Rutgers,Connecticut
1185,1185,Penn State,Northwestern
1186,1186,Temple,South Florida
1187,1187,Ohio,Buffalo
1188,1188,Auburn,Arkansas
1189,1189,Indiana,Michigan State
1190,1190,Southern Mississippi,Boise State
1191,1191,Kansas State,Kansas
1192,1192,Kentucky,Mississippi State
1193,1193,North Carolina,Virginia Tech
1194,1194,Eastern Michigan,Kent State
1195,1195,Akron,Bowling Green
1196,1196,Western Michigan,UMass
1197,1197,Stanford,Arizona
1198,1198,Ball State,Northern Illinois
1199,1199,Duke,Virginia
1200,1200,UAB,Southeastern Louisiana
1201,1201,Toledo,Central Michigan
1202,1202,TCU,Iowa State
1203,1203,Florida,LSU
1204,1204,Middle Tennessee,Louisiana Monroe
1205,1205,Wisconsin,Illinois
1206,1206,Clemson,Georgia Tech
1207,1207,Maryland,Wake Forest
1208,1208,Texas Tech,Oklahoma
1209,1209,Marshall,Tulsa
1210,1210,Purdue,Michigan
1211,1211,Louisiana,Tulane
1212,1212,Idaho,New Mexico State
1213,1213,Oregon State,Washington State
1214,1214,New Mexico,Texas State
1215,1215,Cincinnati,Miami (OH)
1216,1216,Texas,West Virginia
1217,1217,Louisiana Tech,UNLV
1218,1218,Ole Miss,Texas A&M
1219,1219,Missouri,Vanderbilt
1220,1220,Houston,North Texas
1221,1221,Memphis,Rice
1222,1222,Colorado State,Fresno State
1223,1223,Nevada,Wyoming
1224,1224,South Carolina,Georgia
1225,1225,Notre Dame,Miami
1226,1226,UTEP,SMU
1227,1227,Ohio State,Nebraska
1228,1228,San Diego State,Hawai'i
1229,1229,NC State,Florida State
1230,1230,California,UCLA
1231,1231,Oregon,Washington
1232,1232,Troy,Western Kentucky
1233,1233,Tulsa,UTEP
1234,1234,Colorado,Arizona State
1235,1235,Central Michigan,Navy
1236,1236,Pittsburgh,Louisville
1237,1237,Purdue,Wisconsin
1238,1238,Oklahoma,Texas
1239,1239,Iowa State,Kansas State
1240,1240,Rutgers,Syracuse
1241,1241,Minnesota,Northwestern
1242,1242,Houston,UAB
1243,1243,Michigan State,Iowa
1244,1244,Army,Kent State
1245,1245,Ole Miss,Auburn
1246,1246,Virginia Tech,Duke
1247,1247,Tulane,SMU
1248,1248,Connecticut,Temple
1249,1249,Eastern Michigan,Toledo
1250,1250,Ohio,Akron
1251,1251,Miami,North Carolina
1252,1252,Virginia,Maryland
1253,1253,Ball State,Western Michigan
1254,1254,UNLV,Nevada
1255,1255,UCLA,Utah
1256,1256,Rice,UT San Antonio
1257,1257,Missouri,Alabama
1258,1258,Texas Tech,West Virginia
1259,1259,Notre Dame,Stanford
1260,1260,BYU,Oregon State
1261,1261,Boise State,Fresno State
1262,1262,Michigan,Illinois
1263,1263,Bowling Green,Miami (OH)
1264,1264,Northern Illinois,Buffalo
1265,1265,Kansas,Oklahoma State
1266,1266,San José State,Utah State
1267,1267,East Carolina,Memphis
1268,1268,Florida State,Boston College
1269,1269,Vanderbilt,Florida
1270,1270,Florida International,Middle Tennessee
1271,1271,San Diego State,Colorado State
1272,1272,Texas State,Idaho
1273,1273,Wyoming,Air Force
1274,1274,Arkansas State,South Alabama
1275,1275,Washington,USC
1276,1276,Cincinnati,Fordham
1277,1277,Arkansas,Kentucky
1278,1278,Baylor,TCU
1279,1279,LSU,South Carolina
1280,1280,Indiana,Ohio State
1281,1281,UCF,Southern Mississippi
1282,1282,Louisiana Monroe,Florida Atlantic
1283,1283,Mississippi State,Tennessee
1284,1284,Louisiana Tech,Texas A&M
1285,1285,Washington State,California
1286,1286,Hawai'i,New Mexico
1287,1287,North Texas,Louisiana
1288,1288,SMU,Houston
1289,1289,Arizona State,Oregon
1290,1290,Syracuse,Connecticut
1291,1291,Ohio State,Purdue
1292,1292,Clemson,Virginia Tech
1293,1293,UMass,Bowling Green
1294,1294,Wisconsin,Minnesota
1295,1295,Akron,Northern Illinois
1296,1296,Oklahoma State,Iowa State
1297,1297,Temple,Rutgers
1298,1298,Texas A&M,LSU
1299,1299,Vanderbilt,Auburn
1300,1300,Virginia,Wake Forest
1301,1301,Troy,Florida International
1302,1302,Eastern Michigan,Army
1303,1303,UT San Antonio,San José State
1304,1304,Utah State,New Mexico State
1305,1305,California,Stanford
1306,1306,Georgia Tech,Boston College
1307,1307,Buffalo,Pittsburgh
1308,1308,Tulsa,Rice
1309,1309,Maryland,NC State
1310,1310,Northwestern,Nebraska
1311,1311,South Alabama,Florida Atlantic
1312,1312,Michigan,Michigan State
1313,1313,Notre Dame,BYU
1314,1314,Florida,South Carolina
1315,1315,Boise State,UNLV
1316,1316,TCU,Texas Tech
1317,1317,Navy,Indiana
1318,1318,Kent State,Western Michigan
1319,1319,Central Michigan,Ball State
1320,1320,Louisville,South Florida
1321,1321,Western Kentucky,Louisiana Monroe
1322,1322,USC,Colorado
1323,1323,Duke,North Carolina
1324,1324,Toledo,Cincinnati
1325,1325,UAB,East Carolina
1326,1326,Air Force,New Mexico
1327,1327,Louisiana Tech,Idaho
1328,1328,Southern Mississippi,Marshall
1329,1329,Tennessee,Alabama
1330,1330,West Virginia,Kansas State
1331,1331,Oklahoma,Kansas
1332,1332,Kentucky,Georgia
1333,1333,Mississippi State,Middle Tennessee
1334,1334,Memphis,UCF
1335,1335,Texas,Baylor
1336,1336,UTEP,Tulane
1337,1337,Miami,Florida State
1338,1338,Iowa,Penn State
1339,1339,Arizona,Washington
1340,1340,Fresno State,Wyoming
1341,1341,Oregon State,Utah
1342,1342,Nevada,San Diego State
1343,1343,Louisiana,Arkansas State
1344,1344,Wake Forest,Clemson
1345,1345,Air Force,Nevada
1346,1346,Louisville,Cincinnati
1347,1347,Northwestern,Iowa
1348,1348,Kansas,Texas
1349,1349,South Carolina,Tennessee
1350,1350,Army,Ball State
1351,1351,Pittsburgh,Temple
1352,1352,Illinois,Indiana
1353,1353,Missouri,Kentucky
1354,1354,Western Michigan,Northern Illinois
1355,1355,Arkansas,Ole Miss
1356,1356,North Carolina,NC State
1357,1357,Boston College,Maryland
1358,1358,Rice,Southern Mississippi
1359,1359,UT San Antonio,Utah State
1360,1360,Oregon,Colorado
1361,1361,Georgia Tech,BYU
1362,1362,SMU,Memphis
1363,1363,Arizona State,UCLA
1364,1364,Kansas State,Texas Tech
1365,1365,Minnesota,Purdue
1366,1366,East Carolina,Navy
1367,1367,New Mexico,Fresno State
1368,1368,Bowling Green,Eastern Michigan
1369,1369,Oklahoma State,TCU
1370,1370,Tulane,UAB
1371,1371,Middle Tennessee,North Texas
1372,1372,Buffalo,Toledo
1373,1373,Central Michigan,Akron
1374,1374,Georgia,Florida
1375,1375,Arizona,USC
1376,1376,Florida State,Duke
1377,1377,Rutgers,Kent State
1378,1378,Wyoming,Boise State
1379,1379,Miami (OH),Ohio
1380,1380,Wisconsin,Michigan State
1381,1381,San José State,Texas State
1382,1382,Houston,UTEP
1383,1383,Florida Atlantic,Troy
1384,1384,Penn State,Ohio State
1385,1385,Florida International,Western Kentucky
1386,1386,Stanford,Washington State
1387,1387,Iowa State,Baylor
1388,1388,Colorado State,Hawai'i
1389,1389,South Florida,Syracuse
1390,1390,Louisiana Monroe,South Alabama
1391,1391,Vanderbilt,UMass
1392,1392,Auburn,Texas A&M
1393,1393,Marshall,UCF
1394,1394,Oklahoma,Notre Dame
1395,1395,New Mexico State,Louisiana Tech
1396,1396,San Diego State,UNLV
1397,1397,Nebraska,Michigan
1398,1398,Alabama,Mississippi State
1399,1399,Utah,California
1400,1400,Washington,Oregon State
1401,1401,Ohio,Eastern Michigan
1402,1402,Miami,Virginia Tech
1403,1403,Western Kentucky,Middle Tennessee
1404,1404,California,Washington
1405,1405,Tennessee,Troy
1406,1406,Kentucky,Vanderbilt
1407,1407,East Carolina,Houston
1408,1408,Minnesota,Michigan
1409,1409,Army,Air Force
1410,1410,Cincinnati,Syracuse
1411,1411,Buffalo,Miami (OH)
1412,1412,Florida,Missouri
1413,1413,Louisville,Temple
1414,1414,Iowa State,Oklahoma
1415,1415,Mississippi State,Texas A&M
1416,1416,Arkansas,Tulsa
1417,1417,Maryland,Georgia Tech
1418,1418,NC State,Virginia
1419,1419,Auburn,New Mexico State
1420,1420,Central Michigan,Western Michigan
1421,1421,Kent State,Akron
1422,1422,Colorado,Stanford
1423,1423,Marshall,Memphis
1424,1424,Utah State,Texas State
1425,1425,Utah,Washington State
1426,1426,West Virginia,TCU
1427,1427,South Alabama,Florida International
1428,1428,Navy,Florida Atlantic
1429,1429,Tulane,Rice
1430,1430,Northern Illinois,UMass
1431,1431,Purdue,Penn State
1432,1432,Wake Forest,Boston College
1433,1433,Ohio State,Illinois
1434,1434,Indiana,Iowa
1435,1435,Baylor,Kansas
1436,1436,Michigan State,Nebraska
1437,1437,Texas Tech,Texas
1438,1438,Georgia,Ole Miss
1439,1439,Notre Dame,Pittsburgh
1440,1440,Louisiana Monroe,Louisiana
1441,1441,UNLV,New Mexico
1442,1442,Louisiana Tech,UT San Antonio
1443,1443,Wyoming,Colorado State
1444,1444,North Texas,Arkansas State
1445,1445,Idaho,San José State
1446,1446,USC,Oregon
1447,1447,Fresno State,Hawai'i
1448,1448,South Florida,Connecticut
1449,1449,UCF,SMU
1450,1450,Duke,Clemson
1451,1451,Southern Mississippi,UAB
1452,1452,LSU,Alabama
1453,1453,Kansas State,Oklahoma State
1454,1454,Boise State,San Diego State
1455,1455,Oregon State,Arizona State
1456,1456,UCLA,Arizona
1457,1457,Toledo,Ball State
1458,1458,Ohio,Bowling Green
1459,1459,Arkansas State,Louisiana Monroe
1460,1460,Virginia Tech,Florida State
1461,1461,Connecticut,Pittsburgh
1462,1462,South Carolina,Arkansas
1463,1463,Temple,Cincinnati
1464,1464,Virginia,Miami
1465,1465,Iowa,Purdue
1466,1466,Texas,Iowa State
1467,1467,Syracuse,Louisville
1468,1468,Indiana,Wisconsin
1469,1469,Texas Tech,Kansas
1470,1470,Rutgers,Army
1471,1471,Michigan,Northwestern
1472,1472,Tennessee,Missouri
1473,1473,Florida,Louisiana
1474,1474,North Carolina,Georgia Tech
1475,1475,Miami (OH),Kent State
1476,1476,Western Kentucky,Florida Atlantic
1477,1477,Eastern Michigan,Central Michigan
1478,1478,Arizona,Colorado
1479,1479,Akron,UMass
1480,1480,Stanford,Oregon State
1481,1481,NC State,Wake Forest
1482,1482,USC,Arizona State
1483,1483,Oklahoma State,West Virginia
1484,1484,San Diego State,Air Force
1485,1485,Buffalo,Western Michigan
1486,1486,Illinois,Minnesota
1487,1487,Troy,Navy
1488,1488,Nebraska,Penn State
1489,1489,Oklahoma,Baylor
1490,1490,New Mexico,Wyoming
1491,1491,Clemson,Maryland
1492,1492,New Mexico State,San José State
1493,1493,Alabama,Texas A&M
1494,1494,UAB,Marshall
1495,1495,Houston,Tulsa
1496,1496,UT San Antonio,McNeese
1497,1497,North Texas,South Alabama
1498,1498,Ole Miss,Vanderbilt
1499,1499,Hawai'i,Boise State
1500,1500,Colorado State,UNLV
1501,1501,TCU,Kansas State
1502,1502,Auburn,Georgia
1503,1503,LSU,Mississippi State
1504,1504,Texas State,Louisiana Tech
1505,1505,UTEP,UCF
1506,1506,SMU,Southern Mississippi
1507,1507,Memphis,Tulane
1508,1508,Boston College,Notre Dame
1509,1509,BYU,Idaho
1510,1510,Washington State,UCLA
1511,1511,California,Oregon
1512,1512,Washington,Utah
1513,1513,Nevada,Fresno State
1514,1514,Ball State,Ohio
1515,1515,Northern Illinois,Toledo
