game_id,attendance,away_conference,away_id,away_line_scores,away_points,away_post_win_prob,away_team,conference_game,excitement_index,home_conference,home_id,home_line_scores,home_points,home_post_win_prob,home_team,id,neutral_site,season,season_type,start_date,start_time_tbd,venue,venue_id,week
627,0,Western Athletic,68,"[28, 10, 14, 0]",52,0.8388486655736034,Boise State,True,,Western Athletic,70,"[0, 0, 7, 7]",14,0.16115133442639665,Idaho,303160070,False,2010,regular,2010-11-12T21:00:00.000Z,,Kibbie Dome,3791.0,11
628,0,ACC,2390,"[14, 0, 14, 7]",35,0.40014179385171833,Miami,True,,ACC,59,"[0, 3, 7, 0]",10,0.5998582061482817,Georgia Tech,303170059,False,2010,regular,2010-11-13T12:00:00.000Z,,Bobby Dodd Stadium at Historic Grant Field,721.0,11
629,0,Big Ten,2294,"[0, 3, 14, 0]",17,0.2666091656935027,Iowa,True,,Big Ten,77,"[7, 0, 0, 14]",21,0.7333908343064973,Northwestern,303170077,False,2010,regular,2010-11-13T12:00:00.000Z,,Ryan Field,3911.0,11
630,0,Conference USA,2572,"[3, 14, 7, 7]",31,,Southern Mississippi,True,,Conference USA,2116,"[14, 0, 0, 7]",21,,UCF,303172116,False,2010,regular,2010-11-13T12:00:00.000Z,,Bright House Networks Stadium,3652.0,11
631,0,Big Ten,135,"[0, 17, 7, 14]",38,0.3826226465145125,Minnesota,True,,Big Ten,356,"[7, 0, 13, 14]",34,0.6173773534854875,Illinois,303170356,False,2010,regular,2010-11-13T12:00:00.000Z,,Memorial Stadium,3832.0,11
632,0,Big East,2132,"[0, 3, 7, 0]",10,0.01646227288618063,Cincinnati,True,,Big East,277,"[14, 16, 7, 0]",37,0.9835377271138194,West Virginia,303170277,False,2010,regular,2010-11-13T12:00:00.000Z,,Mountaineer Field at Milan Puskar Stadium,3842.0,11
633,0,Big East,58,"[0, 10, 3, 8, 3]",24,0.5017048220313842,South Florida,True,,Big East,97,"[7, 7, 0, 7, 0]",21,0.4982951779686157,Louisville,303170097,False,2010,regular,2010-11-13T12:00:00.000Z,,Papa John's Cardinal Stadium,3873.0,11
634,0,ACC,103,"[0, 7, 14, 0]",21,0.6019132510955025,Boston College,True,,ACC,150,"[3, 3, 3, 7]",16,0.39808674890449747,Duke,303170150,False,2010,regular,2010-11-13T12:00:00.000Z,,Wallace Wade Stadium,3982.0,11
635,0,Big Ten,84,"[7, 3, 3, 7]",20,0.004804292898346274,Indiana,True,,Big Ten,275,"[10, 28, 21, 24]",83,0.9951957071016537,Wisconsin,303170275,False,2010,regular,2010-11-13T12:00:00.000Z,,Camp Randall Stadium,347.0,11
636,0,SEC,145,"[0, 14, 0, 0]",14,0.0020357957146764916,Ole Miss,True,,SEC,2633,"[21, 10, 14, 7]",52,0.9979642042853235,Tennessee,303172633,False,2010,regular,2010-11-13T12:00:00.000Z,,Neyland Stadium,3853.0,11
637,0,Big Ten,130,"[14, 0, 6, 7]",27,0.5375559380080607,Michigan,True,,Big Ten,2509,"[3, 10, 3, 0]",16,0.4624440619919393,Purdue,303172509,False,2010,regular,2010-11-13T12:00:00.000Z,,Ross-Ade Stadium,3907.0,11
638,0,SEC,238,"[3, 10, 0, 7]",20,0.1474353141757383,Vanderbilt,True,,SEC,96,"[3, 7, 14, 14]",38,0.8525646858242617,Kentucky,303170096,False,2010,regular,2010-11-13T12:21:00.000Z,,Commonwealth Stadium,3683.0,11
639,0,Big 12,2306,"[0, 14, 0, 14]",28,0.30799675172618846,Kansas State,True,,Big 12,142,"[7, 14, 10, 7]",38,0.6920032482738115,Missouri,303170142,False,2010,regular,2010-11-13T12:30:00.000Z,,Faurot Field,3838.0,11
640,0,Big 12,66,"[0, 7, 0, 7]",14,0.009599667886617258,Iowa State,True,,Big 12,38,"[3, 14, 10, 7]",34,0.9904003321133827,Colorado,303170038,False,2010,regular,2010-11-13T13:30:00.000Z,,Folsom Field,3726.0,11
641,0,ACC,154,"[0, 3, 0, 0]",3,0.0003024809728910949,Wake Forest,True,,ACC,152,"[3, 7, 14, 14]",38,0.9996975190271089,NC State,303170152,False,2010,regular,2010-11-13T14:00:00.000Z,,Carter-Finley Stadium,3670.0,11
642,0,Mountain West,252,"[14, 21, 7, 7]",49,0.5610143624422093,BYU,True,,Mountain West,36,"[0, 0, 0, 10]",10,0.43898563755779074,Colorado State,303170036,False,2010,regular,2010-11-13T14:00:00.000Z,,Sonny Lubick Field at Hughes Stadium,3761.0,11
643,0,FBS Independents,349,"[14, 14, 7, 10]",45,0.6465275621615572,Army,False,,Mid-American,2309,"[0, 7, 14, 7]",28,0.35347243783844284,Kent State,303172309,False,2010,regular,2010-11-13T14:00:00.000Z,,Dix Stadium,3696.0,11
644,0,Mid-American,2199,"[7, 14, 3, 6]",30,0.041784728707514374,Eastern Michigan,True,,Mid-American,2711,"[14, 10, 7, 14]",45,0.9582152712924856,Western Michigan,303172711,False,2010,regular,2010-11-13T14:00:00.000Z,,Waldo Stadium,3980.0,11
645,0,Mountain West,254,"[3, 0, 0, 0]",3,0.339661870353835,Utah,False,,FBS Independents,87,"[7, 7, 14, 0]",28,0.660338129646165,Notre Dame,303170087,False,2010,regular,2010-11-13T14:30:00.000Z,,Notre Dame Stadium,3855.0,11
646,0,Conference USA,235,"[7, 3, 0, 3]",13,0.19142651863363236,Memphis,True,,Conference USA,276,"[0, 0, 14, 14]",28,0.8085734813663676,Marshall,303170276,False,2010,regular,2010-11-13T15:00:00.000Z,,Joan C. Edwards Stadium,3775.0,11
647,0,Sun Belt,98,"[0, 7, 14, 7, 8]",36,0.06654229848222748,Western Kentucky,True,,Sun Belt,2032,"[7, 0, 0, 21, 7]",35,0.9334577015177725,Arkansas State,303172032,False,2010,regular,2010-11-13T15:00:00.000Z,,Centennial Bank Stadium,3625.0,11
648,0,Sun Belt,249,"[14, 3, 3, 3]",23,0.6139294051602893,North Texas,True,,Sun Belt,2393,"[0, 10, 7, 0]",17,0.3860705948397107,Middle Tennessee,303172393,False,2010,regular,2010-11-13T15:30:00.000Z,,"Johnny Red"""" Floyd Stadium""""",3725.0,11
649,0,Mid-American,2117,"[7, 17, 0, 13]",37,0.07528100166807628,Central Michigan,False,,FBS Independents,2426,"[14, 7, 14, 3]",38,0.9247189983319237,Navy,303172426,False,2010,regular,2010-11-13T15:30:00.000Z,,Navy-Marine Corps Memorial Stadium,3852.0,11
650,0,Sun Belt,2229,"[7, 31, 7, 7]",52,0.4166498256081467,Florida International,True,,Sun Belt,2653,"[7, 14, 14, 0]",35,0.5833501743918533,Troy,303172653,False,2010,regular,2010-11-13T15:30:00.000Z,,Veterans Memorial Stadium,3975.0,11
651,0,Conference USA,242,"[7, 14, 14, 14]",49,0.22683485219239186,Rice,True,,Conference USA,2655,"[14, 24, 7, 9]",54,0.7731651478076081,Tulane,303172655,False,2010,regular,2010-11-13T15:30:00.000Z,,Mercedes-Benz Superdome,3493.0,11
652,0,ACC,120,"[7, 14, 0, 21]",42,0.4689068547624796,Maryland,True,,ACC,258,"[10, 10, 3, 0]",23,0.5310931452375204,Virginia,303170258,False,2010,regular,2010-11-13T15:30:00.000Z,,Scott Stadium,3923.0,11
653,0,Big East,183,"[7, 0, 3, 3]",13,0.6573851038910385,Syracuse,True,,Big East,164,"[0, 3, 7, 0]",10,0.34261489610896145,Rutgers,303170164,False,2010,regular,2010-11-13T15:30:00.000Z,,High Point Solutions Stadium,3754.0,11
654,0,SEC,61,"[21, 0, 10, 0]",31,0.2628155647140843,Georgia,True,,SEC,2,"[7, 14, 14, 14]",49,0.7371844352859157,Auburn,303170002,False,2010,regular,2010-11-13T15:30:00.000Z,,Jordan-Hare Stadium,3785.0,11
655,0,ACC,259,"[6, 3, 17, 0]",26,0.43655379660663995,Virginia Tech,True,,ACC,153,"[7, 3, 0, 0]",10,0.56344620339336,North Carolina,303170153,False,2010,regular,2010-11-13T15:30:00.000Z,,Kenan Memorial Stadium,3787.0,11
656,0,Big Ten,213,"[7, 7, 0, 0]",14,0.004732495488712796,Penn State,True,,Big Ten,194,"[3, 0, 14, 21]",38,0.9952675045112872,Ohio State,303170194,False,2010,regular,2010-11-13T15:30:00.000Z,,Ohio Stadium,3861.0,11
657,0,Big 12,2641,"[7, 0, 0, 0]",7,0.0003429317936746168,Texas Tech,True,,Big 12,201,"[24, 14, 7, 0]",45,0.9996570682063254,Oklahoma,303170201,False,2010,regular,2010-11-13T15:30:00.000Z,,Gaylord Family Oklahoma Memorial Stadium,3835.0,11
658,0,Mountain West,21,"[14, 0, 7, 14]",35,0.09217501496569191,San Diego State,True,,Mountain West,2628,"[13, 21, 3, 3]",40,0.9078249850343081,TCU,303172628,False,2010,regular,2010-11-13T16:00:00.000Z,,Amon G. Carter Stadium,3616.0,11
659,0,Pac-10,265,"[0, 14, 7, 10]",31,0.2662193928901506,Washington State,True,,Pac-10,204,"[0, 0, 7, 7]",14,0.7337806071098494,Oregon State,303170204,False,2010,regular,2010-11-13T16:00:00.000Z,,Reser Stadium,3893.0,11
660,0,Mountain West,167,"[7, 0, 3, 13]",23,0.049876767686690915,New Mexico,True,,Mountain West,2005,"[7, 14, 14, 13]",48,0.9501232323133091,Air Force,303172005,False,2010,regular,2010-11-13T18:00:00.000Z,,Falcon Stadium,3713.0,11
661,0,Western Athletic,2348,"[14, 10, 0, 17]",41,0.4204032048811368,Louisiana Tech,True,,Western Athletic,166,"[3, 7, 7, 3]",20,0.5795967951188632,New Mexico State,303170166,False,2010,regular,2010-11-13T18:00:00.000Z,,Aggie Memorial Stadium,3601.0,11
662,0,Sun Belt,309,"[0, 7, 7, 9]",23,0.5319024137784164,Louisiana,True,,Sun Belt,2226,"[14, 0, 7, 3]",24,0.4680975862215836,Florida Atlantic,303172226,False,2010,regular,2010-11-13T19:00:00.000Z,,,,11
663,0,Sun Belt,2433,"[0, 0, 0, 0]",0,0.00042302486785705806,Louisiana Monroe,False,,SEC,99,"[13, 10, 21, 7]",51,0.9995769751321429,LSU,303170099,False,2010,regular,2010-11-13T19:00:00.000Z,,Tiger Stadium,3958.0,11
664,0,Big 12,245,"[7, 14, 14, 7]",42,0.2655134589614043,Texas A&M,True,,Big 12,239,"[17, 13, 0, 0]",30,0.7344865410385957,Baylor,303170239,False,2010,regular,2010-11-13T19:00:00.000Z,,Floyd Casey Stadium,3724.0,11
665,0,Conference USA,2638,"[14, 0, 0, 7]",21,0.0327346242172204,UTEP,False,,SEC,8,"[21, 14, 14, 9]",58,0.9672653757827796,Arkansas,303170008,False,2010,regular,2010-11-13T19:00:00.000Z,,Donald W. Reynolds Razorback Stadium Frank Broyles Field,3887.0,11
666,0,Big 12,2305,"[0, 0, 3, 0]",3,0.0023824186727638974,Kansas,True,,Big 12,158,"[7, 7, 3, 3]",20,0.9976175813272361,Nebraska,303170158,False,2010,regular,2010-11-13T19:00:00.000Z,,Memorial Stadium,3834.0,11
667,0,SEC,2579,"[9, 6, 7, 14]",36,0.7907487292456564,South Carolina,True,,SEC,57,"[7, 0, 0, 7]",14,0.20925127075434355,Florida,303170057,False,2010,regular,2010-11-13T19:15:00.000Z,,Ben Hill Griffin Stadium,3634.0,11
668,0,SEC,344,"[3, 0, 0, 7]",10,0.017390547547782687,Mississippi State,True,,SEC,333,"[6, 14, 7, 3]",30,0.9826094524522173,Alabama,303170333,False,2010,regular,2010-11-13T19:15:00.000Z,,Bryant Denny Stadium,3657.0,11
669,0,Pac-10,2483,"[0, 8, 7, 0]",15,0.7867884659245318,Oregon,True,,Pac-10,25,"[7, 0, 6, 0]",13,0.21321153407546825,California,303170025,False,2010,regular,2010-11-13T19:30:00.000Z,,California Memorial Stadium,3831.0,11
670,0,Pac-10,24,"[7, 0, 3, 7]",17,0.46002557325271276,Stanford,True,,Pac-10,9,"[7, 0, 6, 0]",13,0.5399744267472872,Arizona State,303170009,False,2010,regular,2010-11-13T19:30:00.000Z,,Sun Devil Stadium,3947.0,11
671,0,Big 12,197,"[3, 23, 7, 0]",33,0.3396485139936073,Oklahoma State,True,,Big 12,251,"[3, 0, 0, 13]",16,0.6603514860063927,Texas,303170251,False,2010,regular,2010-11-13T20:00:00.000Z,,Darrell K Royal-Texas Memorial Stadium,3910.0,11
672,0,Pac-10,30,"[14, 7, 3, 0]",24,0.12062253260557099,USC,True,,Pac-10,12,"[0, 14, 0, 7]",21,0.879377467394429,Arizona,303170012,False,2010,regular,2010-11-13T20:00:00.000Z,,Arizona Stadium,3619.0,11
673,0,Western Athletic,328,"[14, 3, 7, 14]",38,0.06867953397108473,Utah State,True,,Western Athletic,23,"[10, 3, 7, 14]",34,0.9313204660289153,San José State,303170023,False,2010,regular,2010-11-13T20:00:00.000Z,,Spartan Stadium,3935.0,11
674,0,ACC,228,"[7, 3, 0, 3]",13,0.19833887382148574,Clemson,True,,ACC,52,"[3, 0, 3, 10]",16,0.8016611261785143,Florida State,303170052,False,2010,regular,2010-11-13T20:00:00.000Z,,Bobby Bowden Field at Doak Campbell Stadium,3697.0,11
675,0,Conference USA,202,"[7, 14, 7, 0]",28,0.7150985155611486,Tulsa,True,,Conference USA,248,"[0, 7, 10, 8]",25,0.28490148443885144,Houston,303170248,False,2010,regular,2010-11-13T20:00:00.000Z,,Robertson Stadium,453.0,11
676,0,Mountain West,2751,"[13, 0, 3, 0]",16,0.06300688941785582,Wyoming,True,,Mountain West,2439,"[7, 14, 7, 14]",42,0.9369931105821442,UNLV,303172439,False,2010,regular,2010-11-13T22:00:00.000Z,,Sam Boyd Stadium,3914.0,11
677,0,Western Athletic,2440,"[7, 14, 7, 7]",35,0.08483895013638931,Nevada,True,,Western Athletic,278,"[14, 3, 14, 3]",34,0.9151610498636107,Fresno State,303170278,False,2010,regular,2010-11-13T22:30:00.000Z,,Bulldog Stadium,3660.0,11
678,0,Mid-American,195,"[7, 10, 0, 14]",31,0.22282865363279436,Ohio,True,,Mid-American,218,"[0, 10, 0, 13]",23,0.7771713463672056,Temple,303200218,False,2010,regular,2010-11-16T20:00:00.000Z,,Lincoln Financial Field,3806.0,12
679,0,Mid-American,193,"[0, 10, 6, 3]",19,0.5644698235255998,Miami (OH),True,,Mid-American,2006,"[0, 7, 7, 0]",14,0.43553017647440023,Akron,303212006,False,2010,regular,2010-11-17T18:00:00.000Z,,Summa Field at InfoCision Stadium,3768.0,12
680,0,Mid-American,189,"[0, 7, 7, 0]",14,0.0928909970453794,Bowling Green,True,,Mid-American,2649,"[19, 7, 7, 0]",33,0.9071090029546206,Toledo,303212649,False,2010,regular,2010-11-17T20:00:00.000Z,,Glass Bowl,3739.0,12
681,0,,2247,"[0, 7, 0, 0]",7,0.00012040345921082718,Georgia State,False,,SEC,333,"[14, 28, 14, 7]",63,0.9998795965407892,Alabama,303220333,False,2010,regular,2010-11-18T19:30:00.000Z,,Bryant Denny Stadium,3657.0,12
682,0,Pac-10,26,"[7, 0, 0, 0]",7,0.0019683741130923638,UCLA,True,,Pac-10,264,"[0, 7, 3, 14]",24,0.9980316258869076,Washington,303220264,False,2010,regular,2010-11-18T20:00:00.000Z,,Husky Stadium,3765.0,12
683,0,Mountain West,2005,"[7, 7, 14, 7]",35,0.6523113465597098,Air Force,True,,Mountain West,2439,"[7, 10, 3, 0]",20,0.3476886534402902,UNLV,303222439,False,2010,regular,2010-11-18T22:00:00.000Z,,Sam Boyd Stadium,3914.0,12
684,0,Western Athletic,278,"[0, 0, 0, 0]",0,0.002997774924885621,Fresno State,True,,Western Athletic,68,"[3, 17, 17, 14]",51,0.9970022250751144,Boise State,303230068,False,2010,regular,2010-11-19T21:30:00.000Z,,Albertsons Stadium,3653.0,12
685,0,Big Ten,2509,"[14, 7, 7, 3]",31,0.12599803654629582,Purdue,True,,Big Ten,127,"[7, 6, 0, 22]",35,0.8740019634537042,Michigan State,303240127,False,2010,regular,2010-11-20T12:00:00.000Z,,Spartan Stadium,3936.0,12
686,0,Big 12,197,"[10, 10, 14, 14]",48,0.7944416251627631,Oklahoma State,True,,Big 12,2305,"[14, 0, 0, 0]",14,0.20555837483723696,Kansas,303242305,False,2010,regular,2010-11-20T12:00:00.000Z,,Memorial Stadium,3833.0,12
687,0,Big East,221,"[3, 0, 7, 7]",17,0.8087461082535448,Pittsburgh,True,,Big East,58,"[0, 3, 7, 0]",10,0.19125389174645518,South Florida,303240058,False,2010,regular,2010-11-20T12:00:00.000Z,,Raymond James Stadium,3886.0,12
688,0,Big Ten,275,"[7, 17, 7, 17]",48,0.33286883578178905,Wisconsin,True,,Big Ten,130,"[0, 0, 21, 7]",28,0.667131164218211,Michigan,303240130,False,2010,regular,2010-11-20T12:00:00.000Z,,Michigan Stadium,3558.0,12
689,0,Big East,277,"[7, 7, 3, 0]",17,0.8456081487298532,West Virginia,True,,Big East,97,"[3, 7, 0, 0]",10,0.1543918512701467,Louisville,303240097,False,2010,regular,2010-11-20T12:00:00.000Z,,Papa John's Cardinal Stadium,3873.0,12
690,0,Big Ten,213,"[7, 10, 14, 10]",41,0.5298312062090595,Penn State,True,,Big Ten,84,"[0, 14, 10, 0]",24,0.47016879379094045,Indiana,303240084,True,2010,regular,2010-11-20T12:00:00.000Z,,,,12
691,0,ACC,152,"[0, 10, 7, 12]",29,0.0502177716124379,NC State,True,,ACC,153,"[7, 6, 6, 6]",25,0.9497822283875621,North Carolina,303240153,False,2010,regular,2010-11-20T12:00:00.000Z,,Kenan Memorial Stadium,3787.0,12
692,0,Mid-American,2459,"[14, 21, 10, 14]",59,0.6561868378783855,Northern Illinois,True,,Mid-American,2050,"[0, 7, 14, 0]",21,0.34381316212161456,Ball State,303242050,False,2010,regular,2010-11-20T12:00:00.000Z,,Scheumann Stadium,3919.0,12
693,0,ACC,258,"[3, 10, 0, 0]",13,0.28784548175842184,Virginia,True,,ACC,103,"[0, 10, 7, 0]",17,0.7121545182415782,Boston College,303240103,False,2010,regular,2010-11-20T12:00:00.000Z,,Alumni Stadium,3615.0,12
694,0,Sun Belt,2653,"[0, 7, 10, 7]",24,2.4098439503461577e-05,Troy,False,,SEC,2579,"[28, 28, 3, 10]",69,0.9999759015604965,South Carolina,303242579,False,2010,regular,2010-11-20T12:21:00.000Z,,Williams-Brice Stadium,3994.0,12
695,0,,2026,"[0, 0, 3, 7]",10,0.022880834326491795,Appalachian State,False,,SEC,57,"[21, 7, 14, 6]",48,0.9771191656735082,Florida,303240057,False,2010,regular,2010-11-20T12:30:00.000Z,,Ben Hill Griffin Stadium,3634.0,12
696,0,Conference USA,151,"[7, 21, 3, 7]",38,0.03782892813207184,East Carolina,True,,Conference USA,242,"[14, 20, 14, 14]",62,0.9621710718679282,Rice,303240242,False,2010,regular,2010-11-20T13:00:00.000Z,,Rice Stadium,3895.0,12
697,0,ACC,150,"[3, 10, 0, 7]",20,0.17463389384058892,Duke,True,,ACC,59,"[3, 3, 17, 7]",30,0.8253661061594111,Georgia Tech,303240059,False,2010,regular,2010-11-20T13:30:00.000Z,,Bobby Dodd Stadium at Historic Grant Field,721.0,12
698,0,Mid-American,2199,"[0, 14, 7, 0]",21,0.5734899423800416,Eastern Michigan,True,,Mid-American,2084,"[0, 10, 7, 0]",17,0.4265100576199584,Buffalo,303242084,False,2010,regular,2010-11-20T14:00:00.000Z,,UB Stadium,3965.0,12
699,0,Mountain West,36,"[0, 0, 0, 0]",0,0.0002620266606978561,Colorado State,True,,Mountain West,2751,"[9, 14, 14, 7]",44,0.9997379733393021,Wyoming,303242751,False,2010,regular,2010-11-20T14:00:00.000Z,,War Memorial Stadium,3984.0,12
700,0,Mid-American,2309,"[3, 0, 0, 0]",3,0.1888709454759231,Kent State,True,,Mid-American,2711,"[7, 10, 7, 14]",38,0.8111290545240769,Western Michigan,303242711,False,2010,regular,2010-11-20T14:00:00.000Z,,Waldo Stadium,3980.0,12
701,0,ACC,228,"[3, 10, 7, 10]",30,0.8817935697530461,Clemson,True,,ACC,154,"[0, 0, 0, 10]",10,0.11820643024695393,Wake Forest,303240154,False,2010,regular,2010-11-20T14:00:00.000Z,,BB&T Field,3630.0,12
702,0,Conference USA,2638,"[7, 14, 7, 0]",28,0.03562055000215247,UTEP,True,,Conference USA,202,"[7, 14, 10, 0]",31,0.9643794499978475,Tulsa,303240202,False,2010,regular,2010-11-20T14:00:00.000Z,,Skelly Field at H. A. Chapman Stadium,3674.0,12
703,0,Big 12,2306,"[14, 0, 8, 14]",36,0.5596655179939303,Kansas State,True,,Big 12,38,"[9, 14, 14, 7]",44,0.44033448200606967,Colorado,303240038,False,2010,regular,2010-11-20T14:10:00.000Z,,Folsom Field,3726.0,12
704,0,,2692,"[0, 0, 7, 14]",21,0.008372177143027404,Weber State,False,,Big 12,2641,"[23, 21, 6, 14]",64,0.9916278228569726,Texas Tech,303242641,False,2010,regular,2010-11-20T15:00:00.000Z,,Jones AT&T Stadium,3784.0,12
705,0,Western Athletic,70,"[7, 7, 0, 14]",28,0.6521192313538358,Idaho,True,,Western Athletic,328,"[3, 3, 0, 0]",6,0.3478807686461642,Utah State,303240328,False,2010,regular,2010-11-20T15:00:00.000Z,,Romney Stadium,3905.0,12
706,0,Conference USA,276,"[0, 0, 10, 7]",17,0.17980767005181808,Marshall,True,,Conference USA,2567,"[7, 17, 7, 0]",31,0.8201923299481819,SMU,303242567,False,2010,regular,2010-11-20T15:00:00.000Z,,Gerald J. Ford Stadium,3735.0,12
707,0,Sun Belt,2226,"[7, 0, 10, 0]",17,0.004089266423799476,Florida Atlantic,False,,Big 12,251,"[7, 17, 6, 21]",51,0.9959107335762005,Texas,303240251,False,2010,regular,2010-11-20T15:30:00.000Z,,Darrell K Royal-Texas Memorial Stadium,3910.0,12
708,0,Big Ten,356,"[21, 6, 7, 14]",48,0.25719718303434935,Illinois,True,,Big Ten,77,"[14, 10, 0, 3]",27,0.7428028169656506,Northwestern,303240077,False,2010,regular,2010-11-20T15:30:00.000Z,,Ryan Field,3911.0,12
709,0,Conference USA,2116,"[31, 7, 7, 16]",61,0.7084541075074517,UCF,True,,Conference USA,2655,"[0, 14, 0, 0]",14,0.29154589249254825,Tulane,303242655,False,2010,regular,2010-11-20T15:30:00.000Z,,Mercedes-Benz Superdome,3493.0,12
710,0,Sun Belt,249,"[6, 21, 0, 10]",37,0.07381178712805336,North Texas,True,,Sun Belt,2433,"[7, 14, 7, 21]",49,0.9261882128719466,Louisiana Monroe,303242433,False,2010,regular,2010-11-20T15:30:00.000Z,,Malone Stadium,3817.0,12
711,0,Sun Belt,2032,"[0, 13, 0, 6]",19,0.08315742048530672,Arkansas State,False,,FBS Independents,2426,"[14, 7, 0, 14]",35,0.9168425795146933,Navy,303242426,False,2010,regular,2010-11-20T15:30:00.000Z,,Navy-Marine Corps Memorial Stadium,3852.0,12
712,0,ACC,259,"[7, 3, 7, 14]",31,0.3523370896253448,Virginia Tech,True,,ACC,2390,"[7, 3, 7, 0]",17,0.6476629103746552,Miami,303242390,False,2010,regular,2010-11-20T15:30:00.000Z,,Hard Rock Stadium,3948.0,12
713,0,SEC,145,"[10, 7, 7, 12]",36,0.032029232676215935,Ole Miss,True,,SEC,99,"[10, 10, 3, 20]",43,0.9679707673237841,LSU,303240099,False,2010,regular,2010-11-20T15:30:00.000Z,,Tiger Stadium,3958.0,12
714,0,Pac-10,24,"[10, 21, 14, 3]",48,0.8969875382396971,Stanford,True,,Pac-10,25,"[0, 0, 0, 14]",14,0.1030124617603029,California,303240025,False,2010,regular,2010-11-20T15:30:00.000Z,,California Memorial Stadium,3831.0,12
715,0,Big Ten,194,"[0, 3, 7, 10]",20,0.5128498752030486,Ohio State,True,,Big Ten,2294,"[7, 0, 3, 7]",17,0.48715012479695147,Iowa,303242294,False,2010,regular,2010-11-20T15:30:00.000Z,,Kinnick Stadium,3793.0,12
716,0,Conference USA,235,"[3, 6, 6, 0]",15,0.5669233596647794,Memphis,True,,Conference USA,5,"[14, 10, 0, 7]",31,0.4330766403352207,UAB,303240005,False,2010,regular,2010-11-20T16:00:00.000Z,,Legion Field,3803.0,12
717,0,Western Athletic,166,"[0, 3, 3, 0]",6,0.008145725979314844,New Mexico State,True,,Western Athletic,2440,"[10, 21, 7, 14]",52,0.9918542740206852,Nevada,303242440,False,2010,regular,2010-11-20T16:05:00.000Z,,Mackay Stadium,3816.0,12
718,0,Sun Belt,2393,"[7, 3, 3, 14]",27,0.2389961929618858,Middle Tennessee,True,,Sun Belt,98,"[13, 6, 7, 0]",26,0.7610038070381142,Western Kentucky,303240098,False,2010,regular,2010-11-20T16:15:00.000Z,,Houchens Industries-L. T. Smith Stadium,3796.0,12
719,0,Mountain West,167,"[0, 0, 7, 0]",7,0.007979614622482645,New Mexico,True,,Mountain West,252,"[17, 3, 7, 13]",40,0.9920203853775174,BYU,303240252,False,2010,regular,2010-11-20T18:00:00.000Z,,LaVell Edwards Stadium,3801.0,12
720,0,Big East,41,"[7, 3, 7, 6]",23,0.5829453491284373,Connecticut,True,,Big East,183,"[3, 0, 3, 0]",6,0.4170546508715626,Syracuse,303240183,False,2010,regular,2010-11-20T19:00:00.000Z,,Carrier Dome,1964.0,12
721,0,Sun Belt,2229,"[0, 7, 17, 14]",38,0.46999083922162344,Florida International,True,,Sun Belt,309,"[0, 3, 14, 0]",17,0.5300091607783766,Louisiana,303240309,False,2010,regular,2010-11-20T19:00:00.000Z,,Cajun Field,3666.0,12
722,0,FBS Independents,349,"[3, 0, 0, 0]",3,0.00013342511093661358,Army,False,,FBS Independents,87,"[0, 17, 10, 0]",27,0.9998665748890634,Notre Dame,303240087,True,2010,regular,2010-11-20T19:00:00.000Z,,,,12
723,0,SEC,8,"[14, 3, 7, 7, 0, 7]",38,0.31623667441762693,Arkansas,True,,SEC,344,"[7, 14, 0, 10, 0, 0]",31,0.6837633255823731,Mississippi State,303240344,False,2010,regular,2010-11-20T19:00:00.000Z,,Davis Wade Stadium,3693.0,12
724,0,Big 12,142,"[7, 0, 0, 7]",14,0.3747843732192636,Missouri,True,,Big 12,66,"[0, 0, 0, 0]",0,0.6252156267807364,Iowa State,303240066,False,2010,regular,2010-11-20T19:00:00.000Z,,Jack Trice Stadium,3772.0,12
725,0,SEC,2633,"[7, 7, 0, 10]",24,0.5907495885766566,Tennessee,True,,SEC,238,"[0, 3, 0, 7]",10,0.4092504114233434,Vanderbilt,303240238,False,2010,regular,2010-11-20T19:30:00.000Z,,Vanderbilt Stadium,3973.0,12
726,0,Big East,164,"[10, 14, 7, 7]",38,0.008161323668880893,Rutgers,True,,Big East,2132,"[20, 21, 14, 14]",69,0.9918386763311191,Cincinnati,303242132,False,2010,regular,2010-11-20T19:30:00.000Z,,Nippert Stadium,3854.0,12
727,0,Pac-10,30,"[0, 0, 7, 0]",7,0.2413896114606341,USC,True,,Pac-10,204,"[3, 17, 3, 13]",36,0.7586103885393659,Oregon State,303240204,False,2010,regular,2010-11-20T20:00:00.000Z,,Reser Stadium,3893.0,12
728,0,Conference USA,248,"[13, 7, 0, 21]",41,0.06357196827788825,Houston,True,,Conference USA,2572,"[14, 10, 14, 21]",59,0.9364280317221118,Southern Mississippi,303242572,False,2010,regular,2010-11-20T20:00:00.000Z,,M. M. Roberts Stadium,3815.0,12
729,0,ACC,52,"[10, 3, 7, 10]",30,0.32722985901689716,Florida State,True,,ACC,120,"[3, 10, 3, 0]",16,0.6727701409831028,Maryland,303240120,False,2010,regular,2010-11-20T20:00:00.000Z,,Maryland Stadium,3665.0,12
730,0,Big 12,201,"[21, 13, 19, 0]",53,0.5943052030136754,Oklahoma,True,,Big 12,239,"[0, 7, 3, 14]",24,0.4056947969863246,Baylor,303240239,False,2010,regular,2010-11-20T20:00:00.000Z,,Floyd Casey Stadium,3724.0,12
